80,3553;80,8092;80,3262;82,1285;82,1774;82,8186;81,7148;80,7858;81,8322;80,5041;82,8904;82,5572;81,7095;81,2666;81,2563;82,842;82,9799;82,043;81,7807;81,8969;83,7215;82,3326;82,3451;82,2195;82,371;82,3609;81,4578;80,5635;82,2806;80,8658;80,3779;83,6916;80,4643;80,246;81,3625;80,4189;83,7353;81,0621;80,616;82,1419;80,8528;82,2565;81,7321;80,9508;83,2116;81,2445;81,1848
62,6462;64,139;62,7442;60,8767;62,8973;64,4415;62,5799;65,1356;62,0397;63,8467;63,3292;65,6456;64,0368;64,9625;63,6528;62,0949;61,9027;62,391;64,8666;63,6817;64,6376;62,5628;63,9888;63,8959;62,9082;63,8177;63,9397;63,0119;63,19;63,0503;62,4671;63,5492;62,6182;63,3583;62,8395;63,4045;62,8452;63,3773;63,841;62,5823;63,0614;64,6023;63,5488;64,1064;64,8127;63,293;64,1514
73,9605;73,9651;75,9426;73,5947;76,1582;75,3869;72,902;74,5653;75,2179;75,5453;75,5786;75,015;75,3757;74,3928;75,6872;76,1855;73,9659;73,3053;76,405;75,1958;75,0999;72,852;74,4572;75,3396;77,3681;74,1594;75,4963;74,5532;76,0267;74,6583;74,4078;75,8051;75,1086;75,3885;74,2713;75,5395;75,6721;75,1124;74,2393;74,1666;76,7041;74,3457;73,5494;73,8661;74,5371;74,1521;75,0165
60,8011;61,5975;59,5902;59,1813;60,4889;61,5943;61,2417;59,1462;61,226;61,3286;59,8223;60,6952;62,0581;62,1021;59,5298;61,2053;60,4008;59;60,1887;61,142;62,0624;60,0555;58,6889;58,7718;60,9176;60,9205;60,8155;62,5355;58,9834;59,4959;59,4946;62,148;58,6823;60,5259;58,9658;61,2338;60,825;61,3909;60,2765;59,6809;62,136;60,6578;61,1589;59,1047;59,3471;60,0025;59,5222
73,1851;72,1717;71,4624;73,9981;74,6929;72,7341;73,0164;73,3848;73,8963;71,8989;72,1145;72,1429;73,0214;73,5704;73,5192;71,8692;73,1167;72,5586;72,5654;71,5895;73,5176;72,2864;74,5134;72,8764;73,9301;72,7652;72,0376;71,8926;71,8034;71,2785;71,2469;72,0325;73,4366;73,8272;73,6312;73,0982;71,7238;72,7628;72,7837;73,4393;73,177;73,4144;72,1222;72,4363;72,3615;72,1992;71,9416
75,7715;77,9644;78,058;78,2226;78,9485;79,2887;77,7947;74,665;79,683;78,2543;78,2106;77,6961;77,4149;77,6151;77,7828;78,1454;77,7219;77,2794;77,9985;77,9623;79,2305;78,2607;76,4145;78,9672;78,0257;79,3591;77,5636;77,5377;78,8208;78,3657;76,8285;78,9391;76,4104;77,1284;78,5578;78,1475;79,0971;78,4543;79,8435;78,93;79,7319;79,6703;79,081;77,0582;78,2768;79,3741;78,2089
65,0456;63,8278;64,7907;64,877;66,3273;65,0072;65,4833;67,0232;65,3086;66,6066;66,3093;66,5081;64,13;65,9883;65,4917;64,2994;67,0055;65,7259;65,0852;64,4683;64,3776;65,9661;65,4809;65,85;65,1234;65,9612;64,9447;65,4473;64,855;67,2679;64,6246;64,2251;64,4287;65,9248;66,8989;65,3528;66,2556;65,9162;66,9597;65,1202;66,0932;65,4528;64,3868;66,1971;65,86;64,4358;64,2549
57,6982;58,2915;58,0972;58,4535;56,6876;60,6481;58,0197;59,0965;57,3173;58,9366;59,1269;57,3983;58,2426;59,1934;58,4939;57,1758;59,6891;57,45;58,1336;59,4096;58,6747;56,6324;56,4035;58,3515;58,0405;58,7053;58,6104;56,1423;57,8202;58,406;58,5962;57,6581;57,8601;57,7301;57,8118;57,6951;57,0563;58,9184;58,3594;57,568;58,4211;57,8004;57,54;55,2996;58,6938;59,6681;58,516
67,8287;67,4864;65,9541;66,9794;66,3535;64,8565;66,679;66,572;66,1073;66,1605;66,1413;65,4695;64,91;66,2211;67,5275;66,1695;66,5228;65,7619;66,0141;66,3602;64,198;65,2865;65,3991;65,6435;65,9827;67,952;64,8399;65,3359;67,2866;67,484;66,4974;66,1771;66,0703;65,863;65,2666;68,4116;67,7382;64,9157;64,603;67,2575;64,4912;67,9468;65,2494;65,8992;67,8375;66,2457;65,6122
64,3358;65,4251;62,2511;64,1711;65,09;65,0743;65,5838;62,6368;65,9523;65,0421;64,2437;65,9455;66,1989;66,4047;65,1497;66,0298;64,4041;66,3405;63,9451;65,3919;65,7229;65,1423;66,2263;64,9004;66,3001;63,5791;65,8815;64,1429;64,6981;64,2115;64,8789;64,9867;64,8585;65,3693;65,9718;63,9801;65,1003;64,9337;64,586;65,0826;65,8122;63,8985;64,9188;63,0456;64,1776;66,4227;65,0391
60,0262;62,1127;60,9373;59,9962;61,2793;59,8769;60,0509;60,2929;59,8965;60,8497;61,3351;61,163;59,4111;59,6706;60,8124;60,0004;59,398;60,7732;58,6872;61,0959;58,6326;60,1027;60,7776;60,8171;61,3362;59,9201;59,6504;59,1659;61,4402;60,353;61,6901;60,4175;59,9412;60,5806;59,0114;60,0694;60,7508;59,7162;60,3744;59,7374;60,2431;59,042;58,6498;61,4304;60,1129;59,2498;60,0927
75,6447;74,6013;75,9016;75,5018;74,4952;73,6249;73,8693;74,1394;73,6705;73,2277;74,3644;75,4712;76,3177;76,3358;73,812;73,9908;74,5043;76,268;74,0624;74,9072;73,6636;72,6018;74,4754;75,0056;76,6119;74,694;75,2;75,0893;73,7879;75,2399;73,8925;75,1981;73,8394;73,7058;74,4913;74,6357;74,3274;74,7585;75,683;73,5084;75,1442;74,3413;74,6744;74,7568;73,727;74,2092;73,4049
68,4602;68,8257;67,9157;68,6656;70,3415;67,5333;68,1716;69,8447;70,0637;67,1415;69,3913;68,09;69,1583;68,9543;67,7833;68,9377;68,3463;69,6681;67,1657;68,9314;69,0465;70,1998;68,8895;68,8362;68,1762;67,7013;67,7913;70,3493;68,8916;69,7397;70,1183;69,4336;69,2772;68,7201;68,3385;68,5086;71,5648;68,8028;69,0762;69,6133;68,145;67,6817;68,1725;69,6652;67,7843;71,9486;70,0277
77,7844;76,2508;76,5724;77,5024;77,9512;76,3568;76,9002;76,8955;77,2237;78,7295;77,6269;76,628;78,8984;76,6682;78,1085;76,8024;79,2719;78,3341;77,7345;77,7096;78,1668;76,4362;77,7527;77,6368;78,4148;78,8158;78,2856;78,2149;76,4566;76,7736;76,6012;76,5968;76,238;78,9472;77,61;78,0256;76,6668;78,2218;77,065;76,074;76,7548;77,9742;77,0879;77,3074;76,7375;79,832;78,867
71,4824;71,7107;71,1975;70,6956;71,658;72,0155;70,9046;73,7667;71,1517;72,4861;71,4165;72,1358;70,0979;72,9928;72,1057;69,9931;72,3874;70,5535;71,5468;69,1867;70,7115;71,4671;72,6548;71,9781;72,3134;69,7942;70,3372;70,0496;71,4298;69,8856;71,3263;74,0762;72,9781;71,2952;69,6187;71,1854;72,2257;70,2982;71,8777;72,0088;72,2395;72,7669;71,6834;69,1805;71,3832;71,1537;72,207
64,2069;64,5614;65,0862;65,4958;66,3893;65,8068;65,2024;64,7347;66,7787;64,6425;65,4111;65,7744;66,6612;65,9366;66,0963;64,3977;65,0702;64,9042;65,9182;65,7998;65,6253;67,136;65,4154;66,2924;67,4541;64,3985;66,0266;65,2151;66,0939;68,109;65,5424;64,7572;66,589;63,4843;65,4161;65,3156;66,9589;64,9094;64,9287;65,3717;64,4243;65,2384;66,6296;67,5098;64,9886;67,1357;64,7924
55,7026;57,6078;58,2747;57,6535;57,509;58,1794;58,0697;56,3651;60,0875;57,2359;57,1274;60,1114;56,9189;57,2315;57,1845;56,9384;57,5674;55,0676;58,4441;58,3046;57,1496;57,9383;56,3914;58,5179;57,7907;57,3993;56,8405;57,7827;56,2219;56,7149;58,0719;57,7017;56,2132;58,5968;58,472;57,1544;57,7566;58,0788;57,0446;58,2115;57,1026;58,0622;56,7052;58,2584;57,2163;58,0512;56,6964
70,9411;69,5345;69,7265;70,4855;69,5764;69,9782;69,2322;69,8632;67,884;67,4024;69,1848;70,6822;70,6355;67,7838;70,5459;67,8613;69,3824;68,3185;70,0785;68,7085;70,5866;70,3847;69,5023;68,7781;69,0257;69,1495;71,1133;70,7988;69,82;70,4241;69,0131;68,2326;69,4603;67,7524;70,6232;68,8137;71,2358;69,8055;70,203;68,8584;70,8436;69,8002;69,4994;69,4708;69,1837;70,5129;70,0718
69,0293;69,0996;70,0465;68,769;67,3892;67,0475;69,2888;69,2869;67,1353;68,5808;67,4757;68,0143;68,2392;67,5972;69,4471;69,158;68,99;67,8828;68,1186;71,3924;71,0353;67,0172;69,1674;67,71;69,0615;66,7965;69,84;69,1523;69,5051;66,9063;68,1619;68,5189;69,4356;68,0932;67,8556;70,1423;67,3847;67,0155;67,8283;68,5548;67,4953;68,6719;69,3665;68,6087;69,3526;70,9434;67,5536
85,7906;86,007;86,9511;85,9531;86,789;86,4077;85,4548;85,1945;87,1139;85,4771;86,2812;86,5924;86,0562;87,0564;84,6396;84,2332;84,6826;85,0501;87,0437;87,6849;85,1379;84,7276;85,4004;84,6791;86,595;87,4142;85,2651;85,8626;84,3411;86,0702;86,176;85,2541;86,5885;85,5924;84,2046;84,4134;85,7235;85,1962;86,7605;85,0897;87,0166;85,2521;86,3085;84,5907;86,007;86,7216;85,7984
74,2576;72,7332;73,6072;71,4824;71,5551;72,8416;73,7454;71,2918;71,1353;72,0245;73,6118;70,6132;70,3193;72,0043;72,0353;71,5677;72,2714;72,9445;73,6607;71,8163;73,023;73,0422;73,7728;71,5944;72,1197;72,14;73,6692;72,175;69,9755;73,2015;71,3085;69,3934;72,0567;71,2151;71,9555;70,8523;71,8873;71,2192;72,4652;70,67;70,4684;71,9569;72,6132;73,3588;71,2635;71,5256;70,8341
59,6308;58,4273;60,7394;58,6718;59,8495;59,2509;58,6462;59,7241;60,3254;60,2859;61,155;58,6445;60,1653;58,9739;58,7466;60,6595;57,9703;59,6984;59,6879;59,6058;58,3372;60,7346;59,9475;62,0565;58,9845;59,7156;60,6231;59,8733;60,3924;59,6011;59,7807;59,1317;59,4989;59,6039;57,6263;60,7094;60,2001;58,6584;60,626;59,762;60,7307;59,7863;59,4755;59,9308;60,0658;59,7699;60,2686
62,5678;59,8182;59,8897;62,5712;61,8557;59,5886;61,9465;60,2903;62,188;60,9789;61,602;61,8172;61,4545;60,4918;61,0017;61,1434;60,7117;62,2187;61,4233;61,9855;60,2586;62,548;61,4077;60,3105;59,9049;61,0482;60,5832;61,5753;59,2357;60,395;60,5647;60,6218;61,5919;61,3323;60,7676;59,3764;60,7011;59,7951;60,3389;60,9379;60,2354;62,3313;62,6192;61,5833;60,7889;59,7264;60,7745
61,1198;61,9825;60,5346;60,2782;60,6365;61,1646;60,0556;60,5179;60,2298;61,085;60,5902;60,4051;60,8902;59,4013;60,2669;60,7761;60,7238;59,7511;60,8643;62,7189;60,751;61,3792;62,0673;62,1321;59,6478;61,2604;60,534;59,2325;60,1558;60,2601;59,1912;60,6081;61,6539;59,8092;61,5994;61,5801;62,09;60,5492;60,5789;61,2382;60,2544;60,71;62,6101;58,9946;60,6755;58,2462;60,0965
91,4398;92,7823;90,6547;92,4171;91,8793;92,6399;95,0624;94,2262;94,1449;93,3943;93,7206;92,3676;91,8749;94,1632;93,2229;93,8197;94,0141;94,3255;92,9881;92,3827;93,5432;94,0138;92,1647;91,2647;93,0806;93,5392;94,0878;93,3212;92,9449;93,7945;93,9467;94,3093;93,3849;92,7481;93,0913;91,6063;93,4475;93,7451;93,589;92,9972;93,0428;93,7594;92,906;92,5395;92,3071;95,1616;94,3843
64,221;63,6667;62,1165;63,6325;62,7903;63,3959;62,5273;63,0615;63,2514;64,5438;63,3711;60,4015;62,9113;63,2752;63,5656;61,5579;63,0735;62,3434;65,492;61,0954;64,209;63,6333;62,2678;63,2654;62,4815;63,3658;62,8533;64,4741;64,9928;62,8056;62,8537;63,0384;63,3386;62,792;62,2397;61,7916;64,158;63,5956;64,5463;62,9369;61,8873;62,7503;61,9603;63,301;64,3938;63,7169;64,2539
69,1315;68,3242;65,8252;67,3696;64,9917;65,4177;67,5401;67,3643;66,2102;66,3416;68,3895;68,0521;66,6214;68,0479;67,2725;66,1085;68,0133;68,1527;66,4337;67,5353;66,4305;67,1842;65,5432;67,531;66,2126;67,4598;66,165;68,0949;66,5887;67,527;68,012;68,1336;66,4693;66,6494;66,1592;67,7229;66,8244;68,2113;68,4129;67,7491;66,2686;67,6858;67,2658;67,2514;68,2709;67,1337;66,1721
65,8959;65,9471;67,5124;68,0888;66,1373;67,4919;66,2339;65,2939;66,0417;66,3649;66,5439;66,2041;65,6371;67,9145;66,1082;66,536;64,5613;66,8833;68,1327;68,3688;67,4222;67,3415;67,1126;66,6717;66,553;66,818;68,3352;65,3281;67,6377;65,2459;66,7588;67,8002;66,615;67,7421;67,1099;69,5123;65,4969;68,0473;66,4115;67,3145;67,6933;66,6283;67,8964;65,9459;67,5715;66,0872;66,9019
70,1184;70,2877;69,552;69,6245;71,1616;71,3931;70,9458;71,3297;69,3418;71,0429;70,6963;71,3742;69,8922;70,3581;72,739;70,6367;72,7569;70,042;70,7489;70,3334;69,309;69,3656;70,5402;70,6017;69,8675;72,3517;71,719;70,4432;70,2214;69,9888;70,932;70,8788;71,2565;70,2476;70,2778;71,2325;71,9628;71,635;70,7154;71,4848;71,204;70,4751;71,446;71,5162;71,5198;69,9216;70,134
61,5461;59,4722;61,3286;59,6078;60,3354;60,653;59,1588;60,323;60,3878;61,0713;59,5387;60,6639;61,317;61,1919;61,4099;60,1492;59,8889;59,3947;59,3854;60,4;60,3974;60,2911;60,9734;61,5157;60,6413;59,7669;60,8706;59,6397;61,4573;61,9822;62,3495;61,6208;59,5621;60,4249;62,0681;60,1977;59,4666;58,9958;59,8962;61,7561;60,772;59,793;61,6739;60,3442;60,727;61,0629;62,7595
68,2763;66,5103;66,1559;68,3292;65,5707;67,1327;65,193;66,0996;67,556;66,227;65,7734;66,93;66,1372;66,9297;66,4429;64,9747;65,8524;67,3757;67,7233;65,6147;67,774;67,0158;65,3688;68,0625;64,157;66,7811;66,6244;65,4255;66,0133;66,9771;67,0632;66,7982;68,0789;65,8686;68,5111;67,0983;67,471;66,5918;66,2271;66,3462;66,0371;68,181;65,6148;65,156;66,1035;66,89;67,6269
75,0355;75,3941;74,9232;74,2564;74,1958;75,6754;73,8195;74,8595;75,882;76,7842;73,212;74,732;74,5047;76,3881;75,6916;76,5723;75,6717;77,2974;76,4519;76,0604;76,2861;75,1323;75,2082;75,5509;74,8333;74,6161;75,8979;75,9834;75,3053;76,253;76,8878;75,322;74,7206;75,9298;75,0403;76,2402;74,6843;75,0709;74,3793;75,0479;76,2655;77,058;75,1932;73,623;74,7638;75,2866;76,0868
45,3853;47,7788;46,9258;48,5616;49,5021;46,5312;48,7016;47,587;46,4795;47,8815;47,4725;48,0984;47,8449;48,8291;46,635;47,2619;46,9755;48,6987;47,5746;46,9554;46,7827;48,5391;47,2262;48,5433;47,2725;47,7847;48,5139;47,3514;48,035;48,0783;44,1594;47,3218;50,2265;49,0593;44,5899;47,7333;47,21;48,3938;47,857;46,9362;48,0366;48,6781;46,6132;48,9082;47,3476;46,4907;48,3602
76,7526;76,3537;75,8984;76,3375;76,9028;76,0996;76,8509;76,3975;77,8676;76,974;77,7675;77,5277;77,4495;76,1226;77,188;76,0178;78,6055;77,2658;76,4603;75,6978;76,5563;75,2415;76,1514;77,1081;77,057;78,4451;76,5867;77,19;77,1255;76,4138;76,9574;76,9211;78,0173;74,5604;76,4014;77,6482;75,4577;76,2912;74,6533;76,3549;76,4307;76,3999;76,1346;76,5198;76,9851;76,6476;75,9334
75,2214;74,8705;74,5801;73,6901;75,3771;75,2173;73,4848;74,4279;76,7191;72,3476;74,6564;73,2947;74,8861;74,1426;75,1021;75,1132;73,2814;74,2012;73,4653;72,9217;75,4893;75,1359;74,7586;74,872;73,0729;74,8121;74,5885;74,327;74,1008;74,7557;74,8278;74,6797;73,8307;72,8506;72,3374;72,747;73,2752;73,9024;74,3643;73,6641;74,4266;74,7529;73,8913;72,9302;74,7672;74,417;74,058
63,7042;66,9134;64,7626;67,0043;66,0271;66,1362;66,4636;66,0211;64,7074;67,4214;63,5828;65,8366;66,656;63,7619;66,8766;66,6419;66,331;68,0689;65,7791;66,0958;65,5019;66,3801;67,0886;65,4973;64,9707;66,0531;66,1313;65,6624;65,4111;67,171;63,4132;66,1982;66,3457;66,8388;65,7473;66,7755;66,4319;64,5688;65,7538;64,2494;66,8631;65,2914;66,6904;64,8956;65,0065;66,7996;66,0286
76,4178;75,7888;77,3959;74,2531;76,0799;76,7019;75,8942;76,6023;76,3626;77,4543;76,7633;77,595;74,9782;76,371;77,6385;76,2756;77,1621;76,1526;76,3729;75,4266;75,2172;76,526;76,4128;77,4069;77,6278;76,5502;75,6071;74,1156;75,3593;75,1538;74,7877;76,1971;75,5901;74,8707;76,5283;75,1025;76,4005;74,6644;77,7483;78,665;77,2021;78,1245;75,7309;77,2186;74,9433;78,4073;76,7117
64,7969;65,8174;66,9222;67,1533;65,4727;67,9439;67,3205;66,052;66,3563;66,0736;65,3364;66,9561;66,0446;66,1415;65,8991;64,9249;64,5021;64,7641;66,5996;65,1557;63,3006;64,987;66,453;64,2242;65,8992;66,8268;66,3127;64,7819;66,3364;64,1572;66,9176;64,6831;66,4063;65,4281;65,0378;66,3398;64,3483;65,0548;63,5398;65,4233;66,356;64,9753;66,0009;64,0899;66,0211;64,9194;65,3848
48,3116;48,2518;45,5682;47,7863;46,6495;47,4862;47,6138;48,1935;49,3934;49,142;47,0126;46,5169;47,2743;46,404;47,966;48,8717;47,15;48,1642;48,6063;48,366;48,7686;49,2002;48,2693;47,8443;48,6012;49,6091;47,6558;48,4694;47,4661;47,1535;47,9485;49,6397;49,0112;48,6106;47,431;45,7351;46,7618;47,7633;46,3336;46,7652;47,953;47,685;47,7377;45,7664;48,2505;47,8797;47,985
90,7332;91,767;91,5349;91,9928;89,0211;91,6766;91,4444;93,1682;92,4086;89,8934;92,7929;92,5212;91,3785;92,7748;91,8962;91,2138;90,4358;92,8488;91,6811;91,2742;93,2081;92,9713;92,16;92,0989;90,8934;90,815;92,4146;93,6586;91,7693;91,5884;93,7044;92,4799;92,3345;92,0617;92,8018;91,4496;91,7319;92,2713;92,7457;91,1868;93,3593;91,663;92,8625;91,559;93,4457;92,1437;93,0235
47,0148;45,9858;46,2239;46,0902;45,7132;45,5876;44,894;46,5458;47,4188;45,9664;46,6496;46,6918;46,9137;46,2112;46,3795;46,0765;44,7839;45,0955;46,2792;44,5481;44,6917;46,5988;45,6202;46,0931;44,8845;46,2613;46,8001;45,3428;46,0606;44,6928;45,1076;46,5537;45,6806;46,2913;46,7871;46,3809;44,9499;46,8304;47,1878;46,1562;46,6082;44,2127;46,4804;45,1571;46,6581;44,827;46,083
77,5423;78,3659;78,7032;79,6575;81,3164;79,6082;80,0742;80,5227;78,469;78,18;80,7721;79,4451;80,2047;79,343;78,6128;79,7864;78,0838;80,2003;79,3928;78,9105;79,8056;79,8754;77,654;78,5344;78,8947;78,1602;79,7337;77,7477;80,1748;79,0175;79,037;81,1033;78,8151;79,3411;78,463;80,8026;79,4726;80,0044;78,6263;78,3135;77,8194;79,6469;76,7597;80,3021;80,2589;80,71;77,5865
74,7964;76,2169;77,0824;73,4065;75,7598;74,6831;75,9824;76,9205;74,4909;77,9088;76,2307;75,3285;76,3895;75,3173;76,791;75,2927;74,5409;76,7807;75,0132;76,7382;74,8358;75,4492;75,483;75,4381;75,0173;77,0668;75,9243;75,7351;75,8981;76,2595;75,5013;75,3105;76,1594;75,5963;75,6194;74,8188;75,9893;76,2561;75,5033;76,6019;75,971;73,6259;75,6102;73,6647;75,7596;75,1652;75,4307
61,2905;62,6036;60,6951;62,5279;62,0675;61,3277;63,3752;61,4287;60,6812;60,8927;61,2071;62,3309;62,1104;61,0321;61,4807;62,5799;61,4276;60,735;61,3434;61,025;60,4425;60,7043;62,2294;60,181;61,6563;60,9299;58,8455;61,6119;62,5388;60,7204;63,0844;62,03;59,7553;61,5911;61,2098;62,3785;62,391;61,0952;62,6306;60,4025;63,0268;60,4416;61,5763;62,4545;61,8108;61,2074;62,1797
69,4112;69,6452;69,2762;67,3938;68,0156;69,5249;69,7762;66,9902;68,0951;68,6806;68,3807;69,076;67,1883;69,0086;68,6614;70,0439;70,3277;67,9367;67,7203;67,5438;68,3688;67,4304;69,775;67,0435;68,1255;69,7237;68,3089;66,5088;69,0595;69,2174;70,8805;69,2407;68,2486;70,0353;69,8344;69,8802;67,5236;70,4392;69,658;70,253;69,4669;69,7484;66,376;69,4488;69,6886;68,5698;68,9072
83,5806;83,036;82,2758;83,5886;83,6946;84,1013;85,4065;82,5594;83,2285;82,7562;82,1511;82,0613;82,169;82,8794;82,1794;82,8117;83,7576;82,6665;81,288;84,8362;83,0113;83,0868;81,9135;82,1134;85,7926;83,4492;82,1005;82,6909;80,7158;82,012;82,5749;83,1963;84,4025;81,9874;84,8149;81,9296;80,5259;83,723;82,8492;82,6005;81,9027;83,4395;84,4641;83,8889;83,7337;81,8348;82,166
75,3229;74,4628;73,6513;76,739;74,6349;74,8599;75,7286;74,5107;73,7451;76,1051;75,7881;72,861;75,3587;74,2821;75,8742;75,9632;75,626;73,7377;73,6727;76,1506;76,1969;75,4511;75,4728;77,2887;75,3797;75,2913;73,5081;74,6291;75,0877;74,3411;77,4122;75,049;76,3009;75,0559;73,7529;75,8942;75,8135;76,1511;74,5416;75,0004;75,2492;75,4479;74,9797;74,2259;74,165;76,0971;75,2832
55,3155;56,4481;54,6786;54,9972;58,4932;58,0167;55,5797;56,1492;55,9815;55,2578;55,7317;55,191;57,4022;55,815;55,6916;55,8148;57,1148;56,0927;55,9539;55,1677;56,258;56,2522;57,334;57,4322;57,8884;56,4996;56,1612;56,0655;56,8739;57,945;56,3374;57,068;57,7202;58,0923;55,4693;56,2934;55,6639;55,7784;56,5637;57,6658;56,829;56,2009;55,5777;58,1143;55,1071;55,5835;56,6565
59,8528;59,4107;59,2052;59,3083;60,5024;58,7044;59,5563;60,4131;60,5164;59,9686;60,1094;58,9385;58,5051;59,6339;59,3573;57,4095;57,939;58,1584;58,1522;59,1997;56,1876;58,7896;58,8923;59,3535;58,3424;60,7772;58,2715;58,8446;59,2266;58,832;58,1442;59,4828;59,2535;60,5697;59,2688;58,7749;58,8146;58,7628;60,3676;60,6871;59,5937;59,3534;59,606;59,6536;58,2243;60,6963;59,0185
77,1967;78,2783;77,1225;78,5355;77,2828;78,7524;77,2155;77,2085;79,077;77,049;77,7864;78,3043;77,7721;76,3168;78,0265;76,1582;76,6244;78,4197;78,7753;77,5792;78,1243;79,1601;78,443;78,5911;76,5159;80,157;78,8446;77,6338;77,8468;78,1448;76,7065;76,8237;74,9869;76,8473;77,4242;76,285;79,0941;79,2702;78,4837;78,7238;78,3964;76,2942;76,2217;78,8854;77,4879;77,9948;76,6442
87,0307;87,5704;86,1468;86,7976;86,4507;85,6582;85,9773;85,0244;87,5105;87,9736;86,6735;85,9588;85,0011;84,5173;86,0001;86,8037;86,1317;85,6981;85,9306;85,3957;86,854;86,3386;86,3354;85,6794;85,2487;85,6687;86,5584;87,9797;86,5163;88,3188;85,9938;86,7151;85,9206;87,0189;85,7046;85,1942;86,6335;85,58;85,9913;85,2065;85,5633;86,4723;86,7334;84,865;86,6103;85,7447;86,2018
81,2222;79,656;79,642;79,0744;79,7157;79,5833;78,0881;77,8043;79,9116;79,066;79,5002;78,5878;77,4588;78,1775;80,5042;79,9082;79,0519;80,6592;78,061;79,2419;79,6416;79,4855;80,9616;78,8911;79,7514;79,4049;79,4471;78,3788;79,0856;78,6968;78,3264;79,8292;79,3508;80,0578;79,243;76,736;80,7246;77,8611;80,045;78,5814;78,6201;77,538;77,5018;77,5363;79,445;79,5917;81,2232
66,721;68,1673;67,7114;66,0152;67,6027;66,9459;68,1464;66,8046;67,5007;65,0577;68,6059;66,0897;68,7301;66,4525;67,1821;68,7212;67,4283;68,9812;69,7524;66,4446;67,5846;66,6863;67,1123;69,4637;66,5608;67,7627;66,9069;66,9653;66,4011;66,4843;67,9202;67,0407;68,5833;67,2788;68,6387;68,3191;66,7827;66,5376;67,004;67,6219;66,4405;66,8887;68,4932;68,2742;68,0027;68,1274;67,2762
65,5275;66,4421;64,3122;65,2918;65,9592;65,2656;67,5139;66,001;66,4763;65,9768;66,4488;64,0847;66,4222;66,6318;66,4843;66,6574;65,2189;67,5291;65,16;66,3259;66,6093;65,6025;65,2571;65,0611;64,9456;63,9603;66,1435;66,4133;64,659;64,7931;64,9361;65,2859;64,0736;66,3903;64,7364;66,1012;65,3929;65,6893;63,1841;66,0494;65,0702;64,9851;65,703;65,4009;66,0415;65,1778;65,9439
52,8509;51,1533;52,6217;51,6508;51,9527;52,9204;53,9765;51,9452;50,7032;51,2136;51,9745;52,8391;52,1137;52,4683;51,0253;53,6334;52,7101;53,5394;51,5761;51,5618;51,9692;51,789;51,7259;51,0736;50,8073;50,5022;53,6694;51,1937;51,9562;52,8605;53,0821;52,81;54,0529;49,9605;52,2687;53,121;53,0929;52,6479;53,0883;51,9035;51,7752;51,9398;52,075;50,951;50,6384;53,2209;51,6773
72,238;71,4276;72,51;73,3317;73,0003;70,5398;70,7572;69,7004;71,7293;73,2629;70,4634;69,5736;72,0186;71,8424;70,8285;72,7382;72,1675;71,0431;71,3353;72,1165;71,1435;71,0659;71,3799;73,0388;72,9156;72,6706;71,4166;72,0321;71,7808;72,9078;72,172;72,7012;71,9377;70,8016;70,9481;70,7679;72,72;72,3253;73,3451;70,5727;71,2788;71,0249;72,0366;71,2915;72,1472;71,3403;71,6875
60,6896;61,2958;60,173;59,737;59,1813;59,1661;60,3176;60,3933;60,0826;59,9916;58,258;60,0122;59,507;59,4211;58,737;60,8737;57,7675;61,0222;59,9319;60,167;61,9157;60,1871;60,6645;60,2913;60,9661;58,9306;60,1069;61,0673;60,2722;59,8945;58,6137;59,6013;58,8465;59,4188;59,7517;59,1371;60,3638;59,6033;59,6572;60,4981;60,8234;60,2931;59,6277;60,119;58,4462;60,6206;59,7127
84,4863;83,0162;80,9261;82,7136;83,1191;85,0946;82,3306;81,5185;85,5571;81,7854;81,2867;83,7821;82,6489;81,755;84,4313;84,7716;83,2161;84,7196;83,7144;84,2328;83,096;82,5995;84,4691;82,3548;82,1969;82,6696;83,2091;83,599;82,5096;82,6078;84,1735;82,3408;84,8499;83,9239;82,7335;83,9744;82,3155;83,5525;84,0343;83,1309;84,4203;82,9489;81,47;83,554;82,7882;82,0334;83,6546
55,2162;56,5373;54,0739;56,5173;54,665;55,2839;57,4438;55,0273;55,5573;56,6883;56,4609;56,4475;56,8067;56,3294;55,1917;57,7774;53,6899;55,1525;57,4345;56,2056;56,2535;54,657;56,0987;56,1994;55,9647;56,588;56,214;55,31;53,4944;56,216;54,8568;56,3077;53,6694;57,1755;54,3923;56,5363;55,7952;56,6862;56,4119;54,0794;57,5792;55,5718;56,2584;57,3186;55,7862;56,6206;53,8736
52,8594;52,0159;51,3566;51,3163;54,4358;53,3595;52,585;50,5784;52,2394;52,777;52,0792;51,6962;53,2743;52,3882;51,4581;52,728;51,2978;51,8908;51,1864;51,3299;51,437;53,033;51,5268;50,8299;52,5197;51,9493;50,8607;53,5893;51,441;51,5418;52,9913;51,7382;52,3679;52,3748;50,8655;51,1949;51,5443;50,857;52,0072;51,0949;52,3268;50,7987;54,1207;51,3769;51,4978;50,9743;51,5612
